mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,delta_mean_0,delta_std_0,delta_mean_1,delta_std_1,delta_mean_2,delta_std_2,delta_mean_3,delta_std_3,delta_mean_4,delta_std_4,delta_mean_5,delta_std_5,delta_mean_6,delta_std_6,delta_mean_7,delta_std_7,delta_mean_8,delta_std_8,delta_mean_9,delta_std_9,delta_mean_10,delta_std_10,delta_mean_11,delta_std_11,delta_mean_12,delta_std_12,delta2_mean_0,delta2_std_0,delta2_mean_1,delta2_std_1,delta2_mean_2,delta2_std_2,delta2_mean_3,delta2_std_3,delta2_mean_4,delta2_std_4,delta2_mean_5,delta2_std_5,delta2_mean_6,delta2_std_6,delta2_mean_7,delta2_std_7,delta2_mean_8,delta2_std_8,delta2_mean_9,delta2_std_9,delta2_mean_10,delta2_std_10,delta2_mean_11,delta2_std_11,delta2_mean_12,delta2_std_12,zcr_mean,zcr_std,centroid_mean,centroid_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,contrast_mean_0,contrast_std_0,contrast_mean_1,contrast_std_1,contrast_mean_2,contrast_std_2,contrast_mean_3,contrast_std_3,contrast_mean_4,contrast_std_4,contrast_mean_5,contrast_std_5,contrast_mean_6,contrast_std_6,rms_mean,rms_std,accent,file
-274.27182,119.534515,71.33293,76.32031,19.076214,33.658108,21.93573,27.353464,13.159977,18.656195,10.205108,17.17608,-1.1870692,14.366779,-13.465078,12.376349,-9.801269,12.072053,-6.0117393,11.391185,-10.230134,10.793438,-5.7946258,8.698886,-5.560661,9.028099,-0.017364686,18.249533,-0.0011586093,15.900422,0.004690812,6.892961,0.0023588208,5.1211653,0.0011029193,3.6876795,0.007005323,3.577872,0.008355342,2.6074164,0.002907333,2.123249,0.0025052377,2.0595968,-0.0052997638,2.1810043,-0.001392947,1.9780577,-0.0099736815,1.6079386,-0.0072918213,1.5199527,-0.012593335,10.3531475,-0.0107065635,11.34213,-0.0024092963,4.5870414,-0.0011153545,3.1107795,-0.0009993622,2.569863,-0.0002127528,2.4562228,-0.001152957,1.6180495,-0.0024815782,1.5811555,-0.0040854905,1.4954705,-0.0032086682,1.5005949,-0.0016713301,1.2482731,-0.0033546968,1.154476,-0.0007686856,1.054741,0.18668840733408748,0.1582772712207935,2135.2216393397644,1484.101280909402,0.360755,0.30174842,0.35552132,0.31608436,0.34386826,0.3029568,0.31112483,0.2802455,0.27166158,0.25938594,0.29019967,0.23146427,0.34783337,0.27420363,0.46216542,0.32734117,0.5353617,0.32168502,0.55157423,0.3324904,0.48359776,0.32325017,0.37238345,0.26760477,22.14727917342991,6.6740365194027405,15.888556976019437,5.310734362417977,18.527718368668403,5.530707310284426,16.380851397466266,3.6742789548844415,17.562845036683967,3.034938018288822,17.24366153995895,3.0614243728483164,52.52698826046196,5.091156447958468,0.07012859,0.05762567,British English,english24.mp3
-204.61623,92.75472,90.41143,65.25455,4.2058864,33.220833,34.021023,29.522505,5.2747874,20.394028,12.857425,16.216703,-2.1023195,17.153028,1.2842777,16.052353,-2.0156832,12.160786,-0.5624588,14.116421,-2.3946507,11.617182,3.3527923,9.066496,-2.0985422,11.552237,-0.004634596,14.628799,-0.039379537,13.500985,0.031633575,6.7661686,0.017826172,5.7769046,-0.0036766496,3.9730437,0.0046660188,3.3339658,-0.028747523,3.33345,-0.030677661,2.9568975,-0.004857202,2.176565,0.021432327,2.5545878,-0.0009333238,2.0500667,-0.010427547,1.6492983,0.0017653393,2.0858355,0.024250658,9.514828,-0.0029374703,9.546239,-0.0044821827,5.1650596,0.014010224,3.7620127,-0.0034136772,2.4631388,-0.008658927,2.5036337,-0.010735722,2.1234288,-0.0007735605,2.1784303,0.0064539397,1.5013506,-0.0023521092,1.9254749,-0.00024539314,1.4327186,-0.0004379088,1.2501693,3.805716e-05,1.5674642,0.1318476428724315,0.12452444919076823,1861.0692525627028,1173.7269358939639,0.40496317,0.31246722,0.3656541,0.26128918,0.39148232,0.28194582,0.47831318,0.30828232,0.54108363,0.32040885,0.50939417,0.29562172,0.45958197,0.28195155,0.41231018,0.27212435,0.3927523,0.2635661,0.44008124,0.29908618,0.46741328,0.31870803,0.44727236,0.3223279,16.612008303872056,4.3845558295404015,12.888667926706896,4.4996631171254275,17.439061505541808,4.475213950521042,15.467091303910044,3.3736347002174565,16.747750466913928,2.5775477763852557,19.136173404243575,4.252137223193469,52.031449182833505,4.723550088610232,0.071684755,0.0547193,Canadian English,english240.mp3
-172.46909,64.813225,61.949448,47.87668,-7.404096,35.966526,14.384938,28.994284,-1.691538,14.356728,-1.78287,14.296665,-9.721917,12.361114,0.29872414,11.953322,-8.828209,11.543594,8.548802,9.559317,2.1501815,7.889253,0.17331019,9.126962,1.4650203,6.199191,-0.030621827,11.97681,-0.032019585,9.756285,-0.012531235,7.6890917,-0.006438182,5.287336,-0.0016144725,2.9006312,-0.0063455175,2.735266,-0.0086536985,2.2348514,-0.0003397397,2.3061733,-0.008599316,2.1171467,-0.009404907,1.8282992,-0.00091405195,1.5177811,0.0028605524,1.8239304,0.0002874796,1.1831553,-0.011462827,7.7894254,-0.009297945,6.297223,-0.004782843,4.7693963,0.0054454887,3.0376217,0.0051298686,1.8219658,0.004610725,1.7115172,0.0011140398,1.5505081,-0.004540331,1.5098251,-0.0044080634,1.4018079,0.00010304065,1.2480938,0.00010368626,1.0742652,-0.004170113,1.23691,-0.0031965936,0.8047614,0.1676909532275711,0.12568793089531674,2239.0527255290644,1068.1014042195134,0.4007277,0.3011649,0.38192368,0.30561504,0.41376325,0.3262102,0.40021855,0.3428413,0.33107057,0.2645799,0.36660147,0.30693352,0.3685984,0.28506163,0.45298776,0.33843786,0.4323403,0.30794173,0.42051664,0.31086084,0.4133261,0.29420084,0.44756094,0.3195429,20.150904921574558,4.015969435597659,16.51862970454253,6.396222407250377,18.566938997956065,5.154530775395101,16.63350934502838,3.7232432084823115,18.257591012575094,3.964932591892626,17.49625772769909,2.812420388445316,53.94802506988396,4.0042026882823665,0.07577446,0.046786495,American English,english242.mp3
-199.77408,86.49376,77.17615,53.57867,12.281192,35.58954,33.843422,26.58366,10.56898,17.104109,9.505246,14.473036,-7.928145,13.800815,-12.505506,14.68722,-10.456995,11.318765,-8.475692,9.615206,-10.524378,8.404505,-6.8457694,7.5658193,-11.433972,8.886509,0.09865518,13.356009,0.083230115,11.109364,0.018151682,7.4136305,-0.0047021457,4.955068,0.028662479,3.2818508,0.023369133,2.781736,-0.0071808496,2.7441604,-0.0064946334,2.547867,-0.0072262906,2.1599033,-0.006196257,1.7284868,-0.016446836,1.5079824,-0.021282291,1.342553,-0.0006930427,1.6321937,0.051653244,7.460865,-0.02989782,7.448369,0.020923711,4.907197,0.011933688,2.993739,-0.014024193,2.042341,0.0026835417,1.7934387,0.0049010757,1.7205052,0.012812736,1.5735905,0.0042313123,1.3452233,0.0019966988,1.1638311,0.015887555,1.0072411,0.013545638,0.95956403,0.004173511,0.9785587,0.16651016626602563,0.1381504744739962,2017.219780318329,1190.7140389755266,0.3183134,0.28048882,0.32375523,0.28664035,0.35287422,0.28862414,0.41666335,0.34434268,0.2952001,0.22897305,0.33710435,0.28371912,0.35428253,0.29063758,0.4351112,0.34493172,0.46375296,0.32222572,0.48548597,0.32238948,0.4705096,0.3237628,0.35943872,0.29712042,22.461262637833517,5.22800195812707,15.487999906565678,5.32175567738123,19.980665248270444,4.658170226353099,16.280088270924743,3.387662483356281,17.93030581613551,3.1603806564246133,18.93479532904699,3.6997942187089885,51.53537391896865,4.06829588017971,0.103084825,0.08001627,Canadian English,english243.mp3
-230.9108,138.56311,87.7647,61.61708,27.327126,25.123055,29.089453,24.654827,-7.036361,16.959175,0.6911128,15.368868,-11.248667,14.831597,3.889905,12.757133,-10.237057,12.179303,0.055406794,9.371515,-10.07655,10.332401,2.6733477,8.234745,-1.8466463,8.510145,0.003979838,19.838324,0.014868182,12.512193,0.02514216,5.0531945,0.017601876,4.8096886,0.0033106194,3.3450036,-0.0025424652,2.9557116,-0.0026423405,2.8448453,-0.0036530702,2.426344,-0.0054055564,2.21421,-0.006194809,1.7697302,-0.0058532986,1.6698085,-0.005400483,1.5381262,-0.006163143,1.5186449,0.014138236,9.646616,0.012663015,8.452377,0.0035317221,3.34895,0.0056445347,2.931153,0.0101980185,2.218971,0.008247568,2.159792,0.0050877747,1.978094,0.0058086743,1.771518,0.007387754,1.4489322,0.00624907,1.2650186,0.0027590443,1.0986038,-5.118653e-05,1.1148698,0.00026223515,1.0071697,0.12571184025254362,0.12932776472642168,1718.099564004253,1158.6009223475119,0.43319663,0.28870803,0.45367134,0.30830413,0.45323464,0.28863004,0.51633567,0.29700592,0.5937482,0.2947812,0.5742284,0.29562744,0.4948932,0.28125396,0.47794476,0.2950355,0.46124843,0.2773224,0.4567415,0.30151415,0.45442447,0.30466318,0.4531792,0.3026293,18.958825635122256,6.51209347749818,12.90507638968507,4.473026457807793,16.65607116027561,4.615027904082222,16.35055721482105,3.3521275490114193,16.08070439532097,2.8140352914598887,16.636460707724098,2.6189166652207234,53.87541250818821,6.463353049746382,0.086321436,0.07147531,American English,english244.mp3
-253.97107,119.47486,86.49502,52.57766,2.9433525,41.772545,39.012794,30.248892,1.3744285,22.941381,6.1937795,13.919495,-13.81625,16.973618,2.8510559,15.063845,-5.45466,13.778636,1.5600398,12.919203,11.405176,10.014031,4.3599033,9.432027,6.298085,6.9949107,-0.04875034,18.748472,0.06918275,9.980735,-0.028793562,7.771785,-0.0016016136,5.7858844,0.008109006,4.358617,0.010826796,2.6435223,0.006878505,2.7570827,-0.0019991677,2.7603524,0.0060764668,2.5542545,0.012380708,2.264515,-0.0027590448,1.8411725,-0.007957373,1.7396679,0.010281613,1.3866522,-0.10563531,10.822687,0.02256782,7.5389137,0.016700713,6.162389,-0.012870827,3.9651341,0.024458002,3.1446843,0.010925993,1.6911418,0.019830467,1.7515422,-0.0012561331,1.8575187,0.011449712,1.5523487,-0.003181595,1.5478991,-0.022964172,1.42316,-0.009389036,1.444953,-0.0060201557,0.9937616,0.10095747436736474,0.09744152434386284,1891.5219580773833,1083.7093030367555,0.6983836,0.32577607,0.5581389,0.2546516,0.4262374,0.27379504,0.33911094,0.26848334,0.27595687,0.27945715,0.2798643,0.27646822,0.27908948,0.26048917,0.26410264,0.23245278,0.31673458,0.2382592,0.39753333,0.24870998,0.46309587,0.27697134,0.6118892,0.33116665,21.36211704305906,4.734865211990414,14.097637442711045,4.283774888970972,18.27975654061345,4.609347220706105,14.42053721345843,2.7322289423487174,16.63075135760771,2.6967283396573394,19.000624492090797,4.5195604583552464,51.946806877680864,4.813897721059375,0.04650576,0.032161202,American English,english245.mp3
-209.2365,120.86934,93.29679,55.98117,6.545073,33.493248,38.293095,31.38028,-2.486969,24.228857,3.2568727,14.870834,-11.8017435,15.596053,2.9463294,14.184524,0.19124798,11.512425,-1.0723414,12.890366,1.8358088,11.911624,3.4793568,9.618208,3.7898877,10.403511,-0.16170669,19.89843,-0.10460583,10.031774,0.0011968979,6.6087584,-0.018355742,6.159096,0.01245241,5.1024923,0.029833721,2.7071548,0.020610007,2.7271686,0.029258385,2.5786848,0.012872745,2.067117,0.009576805,2.4519203,0.015311792,2.2860427,-0.0048903273,1.8490864,-0.0021061576,2.0202608,0.040217794,11.713524,0.01998199,7.233611,0.013390071,5.0418296,0.01722551,3.8180592,-0.0076563586,3.2802076,-0.0020821376,1.8488169,-0.009209766,2.1950903,-0.0070474483,1.9601021,-0.000118654505,1.4071145,-0.010152326,1.8448873,-0.010087017,1.4240804,-0.0019264809,1.2684611,0.0006957822,1.2800401,0.12227689302884616,0.09948050543964214,1729.5938612756377,1003.7978932581366,0.3806352,0.28059876,0.3482551,0.28159595,0.35705552,0.28423944,0.37263185,0.2924475,0.39629388,0.31214637,0.39115593,0.2965733,0.38834634,0.29126948,0.43698296,0.32981414,0.4440247,0.32113037,0.46747628,0.32173133,0.53553456,0.35479695,0.49431893,0.33562067,17.169498782835156,5.667733489269433,14.351735554769425,5.375219812725111,18.182751755729416,5.12666584919255,15.810605795415217,3.769010757533529,17.356878857007505,3.027115502276468,19.566148924454897,4.470793014883975,51.95379295885198,3.940084497750082,0.10120396,0.074271396,American English,english246.mp3
-232.39717,84.0002,56.106686,51.88003,19.309944,29.4408,38.67029,28.404446,9.296744,19.292349,-0.956187,19.27581,0.94198513,14.683985,-2.7683246,15.846274,-1.7910832,12.1347,5.8959465,11.72951,-4.1623435,9.053291,4.7514224,8.760147,-1.2259438,9.694305,-0.013064454,13.115098,0.01727123,10.624155,0.003248858,6.039275,-0.02268175,5.407673,0.0039514406,3.9200094,0.007648538,3.6233063,-0.0076701846,2.6449683,-0.0014359974,2.5410066,0.0055420194,2.0933704,0.0033228875,2.1677215,-1.3377175e-05,1.5115733,-0.0029949949,1.6954509,0.0058738566,1.9034656,-0.044144925,8.689292,0.018330026,7.6571765,0.011408614,4.45484,-0.016015649,3.568654,0.00052900467,2.470969,-0.003561262,2.765362,-0.006420022,1.8411394,0.00061472406,1.8652573,-0.004317423,1.3907452,-0.0040014274,1.46641,0.003573581,1.1349632,0.007572542,1.1793993,-0.0001696193,1.3952732,0.17255006820436508,0.13406753992944123,2332.20679897455,1170.1162533161637,0.41874394,0.31859168,0.47219384,0.35278925,0.44908535,0.32465297,0.4373723,0.32923248,0.4564555,0.32564676,0.44753137,0.31977227,0.4394007,0.31621975,0.43718958,0.30809894,0.4542094,0.3183786,0.45285568,0.32950696,0.42027864,0.32141468,0.3912259,0.31604496,18.77060155131447,5.161288908272481,14.738069695388981,4.978918155553389,17.781607769591535,5.572695894645123,15.622873605683203,3.5352232626048115,16.684370937362903,2.9789707532142082,17.308732751552785,3.429769966001056,52.79800648339694,4.471342979371633,0.05528386,0.041591834,Canadian English,english247.mp3
-175.96985,62.91897,82.14779,47.296215,13.54891,36.630333,7.2270737,26.355656,6.199238,19.067902,-7.060703,16.060087,-5.3136253,12.987213,12.379276,14.52952,-2.971903,11.996921,-14.175131,14.089198,9.525857,10.17575,3.1166472,10.656823,0.7625038,8.128402,-0.039006535,11.0446615,0.07291052,9.531548,0.009440914,7.860646,-0.007893037,5.335448,0.00511873,4.174455,0.011123492,2.7774906,0.014077189,2.3556523,-0.015204607,2.9429364,0.0066971476,2.0089254,0.01360406,2.2144322,0.00039389878,1.9220845,-0.004908239,2.2530851,0.025967874,1.5984393,-0.046782084,7.1802907,0.013013597,6.198451,0.013566994,4.8321457,-0.001019927,3.1777177,0.0020601465,2.6806698,0.0049282648,1.7896047,0.0034120216,1.7769384,-0.0020528156,1.8950927,0.0072821346,1.4008244,0.008704896,1.4748348,-0.00539729,1.3366647,-0.0029901278,1.525423,0.0031506997,1.1981753,0.17300220948917455,0.16041341658767552,2176.3446915841105,1359.4268546384903,0.409015,0.3613085,0.35218316,0.351553,0.27643815,0.30676767,0.21546504,0.2497854,0.2079161,0.2435464,0.23404124,0.2804062,0.25451925,0.30001712,0.28502265,0.2922847,0.36296898,0.33293143,0.4730356,0.35407704,0.52598345,0.37792107,0.44826064,0.34553158,15.399310882463908,3.926293035217329,17.425775739236705,6.370264432865316,20.0264617797447,6.5139226828753625,19.637976528427195,4.745537307358114,22.617090441797195,4.967884882334307,21.51731634734746,4.5473933432983475,51.64778331362555,4.454477616667823,0.10089942,0.061271247,American English,english248.mp3
-132.32329,31.12675,82.88701,32.11787,-6.852154,19.967337,8.250749,17.804356,-4.1947823,13.709316,-5.7488565,9.647737,-17.733664,8.285411,-1.5622138,7.4767537,-10.335473,8.222849,-13.373331,6.090036,-11.7304125,6.556174,-1.4356685,5.4127626,-8.524437,5.0606384,0.0062921722,5.386723,-0.0046566706,6.5079517,0.0033744148,3.9996033,0.02788369,3.61854,0.010212279,2.85622,0.007131957,1.6462573,0.011711822,1.3945101,0.002057034,1.2851684,-0.0065128547,1.409495,-0.007420837,1.0193175,-0.004982571,1.2000443,0.0033696978,0.9410129,-0.0077138785,0.9509312,-0.048009224,3.5529327,0.014099299,5.159821,0.007332106,2.6338854,0.00012565193,2.2549763,0.010269409,2.0280635,0.0057780077,1.0742024,0.012557594,1.1154882,0.004520998,0.94356275,0.0064703217,0.9818646,0.0062381173,0.7436469,-0.007209812,0.97450715,-0.0055144276,0.77510536,0.01032293,0.68080336,0.1705677544892724,0.11437549540382602,1998.8719571452577,963.3173055326009,0.3300768,0.29611072,0.28421384,0.26857626,0.2838079,0.30536,0.24037717,0.24113297,0.3446815,0.32775974,0.45649844,0.35540283,0.47121194,0.33851582,0.43438938,0.31476563,0.46042606,0.33945212,0.4383508,0.33741435,0.3908266,0.3373284,0.3980303,0.34813082,23.499045842937868,5.768338949088197,16.201872100834386,4.5234271992462,18.394220569293672,5.320341455620716,16.2384084609414,3.574872385278779,17.574317564703748,2.3865554535848323,17.14543374680473,2.0140482986120376,52.53731054953288,4.362675878624393,0.102752455,0.06554634,American English,english249.mp3
-220.41696,94.80975,56.43554,53.096798,1.8033793,26.176249,23.11483,27.85972,6.616274,16.169033,12.447063,17.093685,-28.070631,19.469564,6.93557,13.503001,-31.116398,16.87789,2.3372781,11.016909,-3.9463606,9.729823,-8.919815,8.419526,-8.372155,10.90962,0.13685645,13.815513,0.070608266,10.327126,0.0059957937,5.129113,0.01789117,4.9599843,-0.005711559,3.0768552,0.0067905555,3.4840252,-0.014254785,3.151316,-0.002526034,2.585655,0.0017204812,3.044062,-0.0012978874,1.9128183,0.0037513748,1.6413476,-0.0046823905,1.5638242,-0.0051581142,1.9249681,-0.01789923,8.593997,0.016464429,6.5958605,0.010971764,3.4450922,0.008897675,2.5499375,0.015202385,1.9908112,-0.00716141,2.1964998,0.0034296068,2.0591664,-0.0013857923,1.6433966,0.006335152,1.9769584,0.0028769716,1.2215095,-0.0019624315,1.187437,-0.003942592,0.98466027,0.0009160446,1.186068,0.19611279499481327,0.13528186325340844,2323.973362454267,1038.5426359903556,0.360245,0.31803757,0.4112927,0.31687924,0.4454279,0.31524813,0.43905237,0.3389485,0.40176535,0.3052211,0.44870397,0.3360575,0.35637474,0.28702074,0.32269472,0.28747773,0.33563194,0.29612014,0.3619067,0.31477845,0.371042,0.31410253,0.34912452,0.31583795,20.224726383825995,6.242863812419192,16.31522674228535,5.0635447185882745,20.21928911722364,5.332402246422281,16.201516219409115,3.471832258966842,20.650291192551062,3.9022809012166992,17.967421180187042,2.7851222549356796,55.77289475536291,5.3551431852203795,0.055289034,0.036497526,American English,english25.mp3
-244.9128,122.81888,58.90198,47.607555,22.018246,32.61531,13.555203,23.611246,4.695278,18.520344,-3.0257597,21.987673,11.686157,14.817624,-4.451115,16.023874,-2.4798703,12.193457,-5.3742433,14.365647,-0.39805004,11.459829,8.533043,12.0524,-6.699701,15.387779,-0.0018920898,19.495094,0.0011951986,9.475713,0.01216584,7.2106876,-0.0009992718,4.297214,-0.0036935273,3.821416,-0.0069051795,4.718041,-0.0026327185,2.8856077,0.0036807514,3.1570108,-0.006250523,2.2515013,-0.0095543405,2.5915291,-0.0013785046,2.3702767,0.0014405709,2.4384456,0.0004993595,3.2176762,-0.016096337,10.669503,0.0102320695,6.6086392,0.0039016833,4.9959927,0.0013006696,2.476646,0.0033601208,2.3197207,-3.5758258e-05,3.125485,0.0017032058,1.8662721,-0.0049983272,2.2028115,-0.0035280667,1.5864283,0.0012847414,1.6472948,0.0029858937,1.648375,-0.00073241506,1.6986457,0.0037730515,2.1355245,0.15806510725950118,0.11572284310065835,2440.8930322888555,1071.263302466532,0.49003145,0.31204692,0.47310692,0.31232986,0.42806938,0.3060151,0.36933997,0.2962051,0.34788835,0.2928878,0.37687388,0.30694923,0.37711477,0.30640528,0.37593433,0.29609305,0.4202033,0.30416092,0.498569,0.33273014,0.58696306,0.36823213,0.54748464,0.33670643,19.038535440301064,4.924253527422931,15.332101571470545,5.426867073190499,18.260136897686444,5.747008619586928,17.887185813854963,5.024895360326828,18.390621580923796,3.4745919834781276,20.20563551934276,6.360393602532837,51.6851511521359,4.314631824020004,0.064948745,0.056135666,British English,english250.mp3
-211.83932,78.96144,79.48647,43.698563,15.370903,23.473095,30.74413,22.495054,6.9813604,19.64902,2.6189456,18.602213,-11.972695,14.483749,-0.41042325,13.0633135,-6.5104074,12.053973,1.9973134,11.468571,3.7238185,8.969193,7.3965406,7.252474,-10.492058,9.391463,-0.034379404,12.502518,0.028845256,8.699712,-0.009484068,4.864406,-0.025715737,4.5137677,-0.007899438,3.7335887,0.0040534935,3.6616557,0.0039487835,2.4799662,-0.0016614866,2.2080805,0.0070021693,2.0724096,0.009452639,2.119375,-0.003996581,1.6438074,-0.010145455,1.3953544,-0.00651844,1.6277448,-0.046888378,7.866834,0.015215244,6.216735,0.007131656,3.4713166,-0.012907375,2.7122948,-0.005707452,2.2256715,0.008869932,2.646043,0.008688604,1.5880913,-0.014118778,1.457964,0.0006820187,1.4052906,0.01265857,1.290199,-0.008682344,1.2091507,0.004966712,0.96731406,0.011023827,1.1689336,0.1447295917189808,0.11228667583408691,2003.136132238632,981.4480926259934,0.6086255,0.36498976,0.4547038,0.26855052,0.41278175,0.27213174,0.35309362,0.24231005,0.28816247,0.2139214,0.32058337,0.24615377,0.35691503,0.26999682,0.34382504,0.27025473,0.37407154,0.2938734,0.39207244,0.2887976,0.35012114,0.2622922,0.39378044,0.24344169,16.699493121537074,4.460786160108831,15.7821471020269,4.408858972953291,17.73599263421723,4.838442861179527,16.471798910263846,3.464793011311829,17.85277026858888,3.2550629737662655,17.578794347611186,2.4094845440805766,53.602993961421205,3.955833607444018,0.053676173,0.041363522,American English,english251.mp3
-186.71672,45.31507,87.37086,36.781235,-23.1469,22.82514,-0.67424464,20.551147,-4.329918,12.673619,7.803204,12.911372,-10.61529,9.559012,-5.0583086,7.748234,-6.425475,10.424681,3.1342518,6.8342338,-11.844334,6.7221427,2.5719523,6.703992,-9.7458105,5.9303374,0.033054434,7.561907,-0.0025094762,6.904967,0.002386246,4.1148157,0.010677659,3.7498605,-0.018613288,2.5626433,-0.015166009,2.165913,0.008209346,1.5310686,0.0005811009,1.3973396,0.00091043,1.9494922,-0.0033862274,1.3021396,-0.013086847,1.14738,-0.0034951626,1.1852793,0.00058649003,1.025106,-0.03909681,4.924109,0.007485668,5.4766927,0.00056993664,2.9372082,-0.009452824,2.4860582,-0.0010777323,1.8880562,-0.0033944242,1.6421652,0.006125934,1.1531931,0.004047091,1.082718,0.00046118142,1.3330146,-0.0054865396,0.9297027,0.0040809484,0.91198796,0.005989453,0.9555336,-0.0064473446,0.7906319,0.16403624831989247,0.09292756431524601,1902.883181226312,860.3459528552046,0.4630301,0.35585922,0.3936308,0.30046338,0.45018902,0.34070057,0.51146,0.35318938,0.4815617,0.30791274,0.42398876,0.27469075,0.46860775,0.30520427,0.4330723,0.28464213,0.45394903,0.31275997,0.37239656,0.26801106,0.34738535,0.26503807,0.29462284,0.22872573,24.681097626047137,5.523412480994072,16.042723523028915,5.225263665798615,16.835638916733156,4.688446333542592,16.97648169473774,2.7359912519779024,19.885228959562543,2.215091417883028,17.402781698560965,2.1250468353087766,53.64784217705857,4.345316173452689,0.06837491,0.055204276,American English,english252.mp3
-227.47446,97.881485,96.76379,49.99563,-3.4488728,34.58108,23.475946,30.5717,11.189049,20.748455,0.35490522,15.647981,-10.582221,14.613898,2.366214,13.692481,-3.108332,11.579042,4.641776,11.500031,-1.1636472,8.794907,-6.0832443,8.992445,-6.708117,9.320653,-0.0438886,16.68471,-0.020294601,10.008202,0.009562327,7.438693,0.017277498,5.9484634,0.0145945335,3.987666,0.019930767,3.230531,0.014384949,2.6703584,-0.0005660137,2.525774,-0.0076221726,2.0068173,-0.0013288176,2.2264485,-0.0056419196,1.645352,-0.008174868,1.620436,-0.0103242975,1.7361046,-0.067158535,10.556909,-0.03375754,6.4709167,0.007399862,4.8937736,0.010688654,3.5818524,0.012477025,2.460838,0.017725378,2.123112,0.003213804,1.8303301,-0.0070930757,1.6248751,-0.005149272,1.1359606,-0.00428477,1.4655668,-0.002274771,1.1267374,0.0054507223,1.0932381,0.0048787287,1.2209128,0.13099574183558557,0.12052644962392073,1725.9558113065327,1042.2254499023811,0.36347747,0.3019433,0.31412947,0.2773342,0.3173294,0.28074133,0.29026848,0.27180654,0.3327193,0.30371344,0.33458436,0.28791794,0.36241913,0.28230533,0.44349357,0.34368998,0.4361978,0.32562628,0.4716786,0.34875292,0.4503107,0.328201,0.4167833,0.32683435,22.87222872976625,5.717064312858593,16.70925076602858,4.779420708015697,17.992479031561327,5.206847314038959,17.233001464108884,3.8068911841098374,18.78063309106884,3.2424142849678637,19.011814408066197,4.077399711725155,53.503708300976676,3.9340588208198053,0.080651775,0.0642784,American English,english254.mp3
